data_pobrania,tytul,cena,link,aneks,czynsz,pietro,pokoje,lokalizacja,rok_budowy,ogrzewanie,kaucja,stan,powierzchnia,data_aktualizacji
2026-02-08 02:53,Apartament/ 2 Pokoje/Balkon/,3200,https://www.otodom.pl/pl/oferta/apartament-2-pokoje-balkon-ID4zz4V,TAK,675,5,2,"ul. Kazimierza Michalczyka, Wrocław",2024,miejskie,4500,brak,43,2026-02-14
2026-02-08 02:54,okolice ul. Biegasa NOWE2014/OSIEDLE ZAMKNIĘTE,3700,https://www.otodom.pl/pl/oferta/okolice-ul-biegasa-nowe2014-osiedle-zamkniete-ID4zyyi,NIE,0,0,3,Wrocław,2014,miejskie,5000,brak,89.91,2026-02-14
2026-02-08 02:55,Ovo Modern Studio For Rent,2600,https://www.otodom.pl/pl/oferta/ovo-modern-studio-for-rent-ID4zyhj,TAK,0,5,1,"ul. Podwale, Wrocław",2017,miejskie,3500,brak,25,2026-02-14
2026-02-08 02:55,Komfortowe 2 pokoje/Wojszyce,2500,https://www.otodom.pl/pl/oferta/komfortowe-2-pokoje-wojszyce-ID4zitU,TAK,600,1,2,Wrocław,2019,gazowe,2500,brak,44.4,2026-02-14
2026-02-08 02:56,"Komfortowy z garażem, tuż przy Odrze- Bulwry Książęce",3000,https://www.otodom.pl/pl/oferta/komfortowy-z-garazem-tuz-przy-odrze-bulwry-ksiazece-ID4yt99,NIE,800,4,1,"ul. Księcia Witolda, Wrocław",brak,miejskie,5000,brak,35,2026-02-14
2026-02-08 02:57,Pokój w mieszkaniu,1600,https://www.otodom.pl/pl/oferta/pokoj-w-mieszkaniu-ID4zvan,NIE,0,4,1,Wrocław,2018,miejskie,brak,brak,11,2026-02-14
2026-02-08 02:59,Apartament premium 110 m2 | 4 pokoje | Przemieście Oławskie,12500,https://www.otodom.pl/pl/oferta/apartament-premium-110-m2-4-pokoje-przemiescie-olawskie-ID4ztiQ,TAK,1500,8,4,"ul. Szybka, Wrocław",2025,miejskie,16000,brak,111,2026-02-14
2026-02-08 03:00,"Szereg z tarasem, ogródkiem i garażem, 10 min. od pl. Grunwaldzkiego",3500,https://www.otodom.pl/pl/oferta/szereg-z-tarasem-ogrodkiem-i-garazem-10-min-od-pl-grunwaldzkiego-ID4z0IM,NIE,1200,0,2,Wrocław,brak,gazowe,4700,brak,88,2026-02-14
2026-02-08 03:00,2-pokojowe z balkonem i garażem/Walońska,3000,https://www.otodom.pl/pl/oferta/2-pokojowe-z-balkonem-i-garazem-walonska-ID4z998,NIE,1330,3,2,"ul. Walońska, Wrocław",2018,miejskie,brak,brak,44,2026-02-14
2026-02-08 03:01,2-pok | Komfortowe wnętrze | Blisko centrum,2900,https://www.otodom.pl/pl/oferta/2-pok-komfortowe-wnetrze-blisko-centrum-ID4z9Jm,TAK,800,3,2,"al. Wiśniowa, Wrocław",2018,miejskie,3900,brak,47,2026-02-14
2026-02-08 03:01,4 pokoje | 80 m² | 2 balkony | umeblowane | winda | centrum,3000,https://www.otodom.pl/pl/oferta/4-pokoje-80-m-2-balkony-umeblowane-winda-centrum-ID4zrvG,TAK,1500,5,4,"ul. Joachima Lelewela, Wrocław",1997,brak,brak,brak,80,2026-02-14
2026-02-08 03:03,"140 mkw do wynajęcia w centrum, (Dworzec Główny).",5900,https://www.otodom.pl/pl/oferta/140-mkw-do-wynajecia-w-centrum-dworzec-glowny-ID4zpxH,NIE,1300,0,4,"ul. Gajowa, Wrocław",1900,gazowe,10000,brak,140,2026-02-14
2026-02-08 03:04,Kawalerka | Promenady Wrocławskie | winda,2300,https://www.otodom.pl/pl/oferta/kawalerka-promenady-wroclawskie-winda-ID4sJII,TAK,659,2,1,"ul. Antoniego Słonimskiego, Wrocław",2023,miejskie,brak,brak,24.46,2026-02-14
2026-02-08 03:04,Księcia Witolda 3840 PREMIUM/Amazing view/quiet,3900,https://www.otodom.pl/pl/oferta/ksiecia-witolda-3840-premium-amazing-view-quiet-ID4xUYv,TAK,0,4,2,"ul. Księcia Witolda, Wrocław",2020,brak,4500,brak,49,2026-02-14
2026-02-08 03:06,"Od zaraz, wysoki standard, 2 pokoje, available now",2800,https://www.otodom.pl/pl/oferta/od-zaraz-wysoki-standard-2-pokoje-available-now-ID4zlH4,NIE,850,0,2,Wrocław,brak,gazowe,3600,brak,50.14,2026-02-14
2026-02-08 03:07,Quorum/Wysoki standard/Taras,6500,https://www.otodom.pl/pl/oferta/quorum-wysoki-standard-taras-ID4yO48,TAK,1500,10,2,"ul. Parkowa, Wrocław",2024,miejskie,brak,brak,50,2026-02-14
2026-02-08 03:07,Może być bez mebli z 2 miejscami postojowymi,3900,https://www.otodom.pl/pl/oferta/moze-byc-bez-mebli-z-2-miejscami-postojowymi-ID4zl9y,NIE,1500,5,3,"częściowo mogą być zabrane meble - 2 miejsca postojowe, Wrocław",2005,brak,5000,brak,71.84,2026-02-14
2026-02-08 03:08,Piękny partament w centrum ul. Wszystkich Świętych,3000,https://www.otodom.pl/pl/oferta/piekny-partament-w-centrum-ul-wszystkich-swietych-ID4zkBE,NIE,880,5,2,"ul. Wszystkich Świętych, Wrocław",2014,miejskie,brak,brak,49,2026-02-14
2026-02-09 04:41,Mieszkanie na wynajem Dorzecze Legnickiej,2900,https://www.otodom.pl/pl/oferta/mieszkanie-na-wynajem-dorzecze-legnickiej-ID4p6Pe,TAK,650,1,2,"ul. Małopanewska, Wrocław",2019,miejskie,2900,brak,41,2026-02-14
2026-02-09 04:43,Przytulna kawalerka przy PKP | Hubska | Osiedle Mieszczańskie | Balkon,2300,https://www.otodom.pl/pl/oferta/przytulna-kawalerka-przy-pkp-hubska-osiedle-mieszczanskie-balkon-ID41baO,TAK,750,4,1,"ul. Hubska, Wrocław",2013,miejskie,3000,brak,35,2026-02-14
2026-02-09 04:46,"Kawalerka 33m2 do wynajęcia, Wrocław Jagodno",2300,https://www.otodom.pl/pl/oferta/kawalerka-33m2-do-wynajecia-wroclaw-jagodno-ID4pts2,NIE,600,2,1,Wrocław,2022,miejskie,3000,brak,33.42,2026-02-14
2026-02-09 15:33,Na wynajem | 2 pokoje | Balkon | Klimatyzacja,2600,https://www.otodom.pl/pl/oferta/na-wynajem-2-pokoje-balkon-klimatyzacja-ID4A1RR,TAK,870,4,2,"ul. Ptasia, Wrocław",2019,miejskie,2600,brak,44,2026-02-14
2026-02-09 15:35,Cn_Piękny apartament w ścisłym centrum z windą,8000,https://www.otodom.pl/pl/oferta/cn-piekny-apartament-w-scislym-centrum-z-winda-ID4A1QP,NIE,0,brak,2,"ul. Sukiennice, Wrocław",brak,brak,brak,brak,90,2026-02-14
2026-02-09 15:36,2 pokoje/pierwsze piętro/Nowy Dwór,2600,https://www.otodom.pl/pl/oferta/2-pokoje-pierwsze-pietro-nowy-dwor-ID4A1Oz,NIE,0,1,2,Wrocław,brak,brak,brak,brak,42.42,2026-02-14
2026-02-09 15:39,"2-pokojowe, NOWE | Pierwszy najem | Balkon + garaż | Blisko Wroclavii",3200,https://www.otodom.pl/pl/oferta/2-pokojowe-nowe-pierwszy-najem-balkon-garaz-blisko-wroclavii-ID4A1L4,TAK,830,2,2,Wrocław,brak,miejskie,4030,brak,45,2026-02-14
2026-02-09 15:44,"Kawalerka z oddzielną kuchnią i balkonem, Partynicka",2200,https://www.otodom.pl/pl/oferta/kawalerka-z-oddzielna-kuchnia-i-balkonem-partynicka-ID4A1J3,NIE,800,1,1,"ul. Partynicka, Wrocław",2007,brak,3000,brak,32.78,2026-02-14
2026-02-09 15:47,Zadbana kawalerka ul. Bzowa,1800,https://www.otodom.pl/pl/oferta/zadbana-kawalerka-ul-bzowa-ID4fzIR,NIE,500,3,1,Wrocław,brak,miejskie,1800,brak,27,2026-02-14
2026-02-09 15:50,Mieszkanie 2 pok. 42 m2 taras 21 m2 Garaż! Wysoki standard! ul Drabika,2800,https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-42-m2-taras-21-m2-garaz-wysoki-standard-ul-drabika-ID4A1Gy,NIE,600,4,2,Wrocław,2022,miejskie,3500,brak,42,2026-02-14
2026-02-09 15:55,Nowoczesne studio | Balkon | Koszarowa,1800,https://www.otodom.pl/pl/oferta/nowoczesne-studio-balkon-koszarowa-ID4A1Ge,TAK,0,1,1,Wrocław,2022,miejskie,brak,brak,21,2026-02-14
2026-02-09 16:04,Dwupokojowe mieszkanie przy ulicy Paczkowskiej!,2350,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-przy-ulicy-paczkowskiej-ID4y6J5,NIE,300,3,2,Wrocław,brak,electrical,3500,brak,48,2026-02-14
2026-02-09 16:06,"Nowe komfortowe 2 pokojowe mieszkanie, garaż",2700,https://www.otodom.pl/pl/oferta/nowe-komfortowe-2-pokojowe-mieszkanie-garaz-ID4A1ES,TAK,600,0,2,Wrocław,2025,miejskie,3500,brak,42,2026-02-14
2026-02-09 16:09,3- pokojowe mieszkanie na wynajem,3100,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-wynajem-ID4yOcs,NIE,550,5,3,"ul. Rybacka, Wrocław",1978,miejskie,4000,brak,48,2026-02-14
2026-02-09 16:16,"Studio 33,5 m2 z balkonem/ ul. Piękna",2200,https://www.otodom.pl/pl/oferta/studio-33-5-m2-z-balkonem-ul-piekna-ID4A1zb,NIE,556,2,1,"ul. Piękna, Wrocław",2011,miejskie,brak,brak,33.5,2026-02-14
2026-02-09 16:19,"3 pokojowe, rozkładowe. Blisko Centrum !",2900,https://www.otodom.pl/pl/oferta/3-pokojowe-rozkladowe-blisko-centrum-ID4A1ym,NIE,800,3,3,"ul. Stefana Czarnieckiego, Wrocław",brak,miejskie,2900,brak,50,2026-02-14
2026-02-09 16:29,Dwupoziomowe 3-pokojowe mieszkanie z 2 łazienkami,3199,https://www.otodom.pl/pl/oferta/dwupoziomowe-3-pokojowe-mieszkanie-z-2-lazienkami-ID4A1xa,TAK,1000,3,3,"ul. Marka Hłaski, Wrocław",2007,miejskie,4200,brak,61,2026-02-14
2026-02-09 16:32,3 pokoje w rozkładzie - ul. Sienkiewicza,2600,https://www.otodom.pl/pl/oferta/3-pokoje-w-rozkladzie-ul-sienkiewicza-ID4A1x1,NIE,480,4,3,"ul. Henryka Sienkiewicza, Wrocław",brak,gazowe,brak,brak,63.19,2026-02-14
2026-02-09 16:39,2 Pokoje | Od Zaraz | Pets Friendly | Bez Prowizji,2600,https://www.otodom.pl/pl/oferta/2-pokoje-od-zaraz-pets-friendly-bez-prowizji-ID4A1tW,NIE,680,7,2,"ul. Eugeniusza Horbaczewskiego, Wrocław",brak,miejskie,brak,brak,36,2026-02-14
2026-02-09 16:42,Rozkładowe 3-pok. mieszkanie | Balkon | Gaj,2700,https://www.otodom.pl/pl/oferta/rozkladowe-3-pok-mieszkanie-balkon-gaj-ID4A1so,NIE,0,0,3,"ul. Wandy Rutkiewicz, Wrocław",brak,miejskie,brak,brak,60,2026-02-14
2026-02-09 16:44,Mieszkanie 2-pokojowe | Balkon | Jagodno,2500,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-balkon-jagodno-ID4A1sk,TAK,0,2,2,"ul. Buforowa, Wrocław",brak,brak,brak,brak,42,2026-02-14
2026-02-09 16:50,Nowoczesne studio ul. Krakowska | Pierwszy najem,1900,https://www.otodom.pl/pl/oferta/nowoczesne-studio-ul-krakowska-pierwszy-najem-ID4A1sg,TAK,0,1,1,"ul. Krakowska, Wrocław",2025,miejskie,brak,brak,18,2026-02-14
2026-02-09 16:54,"Wrocław/Krzyki/Wojszyce,pow.130m2, taras 30m2, od zaraz, willowe",4500,https://www.otodom.pl/pl/oferta/wroclaw-krzyki-wojszyce-pow-130m2-taras-30m2-od-zaraz-willowe-ID4A1qd,NIE,0,0,4,Wrocław,1990,gazowe,5500,brak,130,2026-02-14
2026-02-09 16:58,Rozkładowe mieszkanie - Pets i Family Friendly,2949,https://www.otodom.pl/pl/oferta/rozkladowe-mieszkanie-pets-i-family-friendly-ID4A1px,TAK,0,4,2,"ul. Przyjaźni, Wrocław",brak,brak,0,brak,52.01,2026-02-14
2026-02-09 17:18,767958,2650,https://www.otodom.pl/pl/oferta/767958-ID4A1kR,NIE,950,3,3,"ul. Stefana Czarnieckiego, Wrocław",brak,brak,3600,brak,60,2026-02-14
2026-02-09 17:21,Mieszkanie do wynajęcia/ogrod 100m2/piekne/wysoki standard,3100,https://www.otodom.pl/pl/oferta/mieszkanie-do-wynajecia-ogrod-100m2-piekne-wysoki-standard-ID4A1k3,NIE,800,0,3,"ul. Buforowa, Wrocław",2018,brak,4000,brak,50,2026-02-14
2026-02-09 17:23,4-pokojowe mieszkanie | 82 m²| 2 balkony | 2 łazienki | Port Popowice,6300,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-82-m-2-balkony-2-lazienki-port-popowice-ID4A1iM,TAK,996,3,4,"ul. Białowieska, Wrocław",brak,miejskie,8500,brak,83,2026-02-14
2026-02-09 17:29,2 Pokoje | Bez Prowizji | Pets Friendly | Od Zaraz,2550,https://www.otodom.pl/pl/oferta/2-pokoje-bez-prowizji-pets-friendly-od-zaraz-ID4zZPm,NIE,650,3,2,"ul. Eugeniusza Horbaczewskiego, Wrocław",brak,brak,brak,brak,35.5,2026-02-14
